El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	180	175	205	200	55.96	0.06	0	-1.22	-19.468	655.785	1000	3	0	273	179	0.4	Proco2	1	9.18	12.03	29.4	19/02/2020	12:00:01
Mixed/nonconventional	180	175	200	195	50.53	2.54	0	-346.83	-35.163	655.785	1000	3	0	273	179	0.4	Proco2	2	9.18	12.03	29.4	19/02/2020	12:00:01
Mixed/nonconventional	180	175	195	190	33.14	1.48	0	235.63	-57.64	655.785	1000	3	0	273	179	0.4	Proco2	3	9.18	12.03	29.4	19/02/2020	12:00:01
Mixed/nonconventional	180	175	190	185	31.43	0.05	0	6.74	-218.674	655.785	1000	3	0	273	179	0.4	Proco2	4	9.18	12.03	29.4	19/02/2020	12:00:01
Mixed/nonconventional	175	165	205	215	60.97	0.05	0	-2.53	21.738	672.098	1000	3	0	266	179	0.4	Proco2	1	9.15	12.03	29.4	19/02/2020	12:00:07
Mixed/nonconventional	175	170	205	200	57.08	0.07	0	1.25	-11.7	676.147	1000	3	0	265	179	0.4	Proco2	1	9.12	12.03	29.4	19/02/2020	12:00:13
Mixed/nonconventional	175	170	200	195	54.57	0.04	0	-371.86	-19.574	676.147	1000	3	0	265	179	0.4	Proco2	2	9.12	12.03	29.4	19/02/2020	12:00:13
Mixed/nonconventional	175	170	195	190	35.38	0.09	0	265.26	-25.382	676.147	1000	3	0	265	179	0.4	Proco2	3	9.12	12.03	29.4	19/02/2020	12:00:13
Mixed/nonconventional	175	170	190	185	34.13	0.03	0	22.09	-61.205	676.147	1000	3	0	265	179	0.4	Proco2	4	9.12	12.03	29.4	19/02/2020	12:00:13
Mixed/nonconventional	175	170	185	180	35.81	0.24	0	-110.12	-256.878	676.147	1000	3	0	265	179	0.4	Proco2	5	9.12	12.03	29.4	19/02/2020	12:00:13
Mixed/nonconventional	170	160	230	220	63.52	0.18	0	47.82	-6.957	722.59	1000	3	0	249	180	0.3	Proco2	1	9.09	12.03	29.4	19/02/2020	12:00:19
Mixed/nonconventional	170	160	220	210	67.32	0.21	0	165.81	-12.903	722.59	1000	3	0	249	180	0.3	Proco2	2	9.09	12.03	29.4	19/02/2020	12:00:19
Mixed/nonconventional	170	160	210	200	61.65	0.07	0	51.59	-23.635	722.59	1000	3	0	249	180	0.3	Proco2	3	9.09	12.03	29.4	19/02/2020	12:00:19
Mixed/nonconventional	170	165	195	190	38.11	0.05	0	275.98	-14.007	692.792	1000	3	0	259	179	0.4	Proco2	1	9.09	12.03	29.4	19/02/2020	12:00:25
Mixed/nonconventional	170	165	190	185	37.23	0	0	33.3	-27.368	692.792	1000	3	0	259	179	0.4	Proco2	2	9.09	12.03	29.4	19/02/2020	12:00:25
Mixed/nonconventional	170	165	185	180	34.69	0.14	0	-14.18	-63.753	692.792	1000	3	0	259	179	0.4	Proco2	3	9.09	12.03	29.4	19/02/2020	12:00:25
Mixed/nonconventional	170	165	180	175	33.51	0.14	0	-1.96	-246.298	692.792	1000	3	0	259	179	0.4	Proco2	4	9.09	12.03	29.4	19/02/2020	12:00:25
Mixed/nonconventional	165	155	195	205	69.3	0.24	0	379.18	9.087	247.143	1000	3	0	398	98	1.6	Proco2	1	10.82	12.03	29.4	19/02/2020	12:00:31
Mixed/nonconventional	165	160	195	190	42.99	0.05	0	284.62	-9.431	723.604	1000	3	0	250	181	0.3	Proco2	1	9.09	12.03	29.4	19/02/2020	12:00:37
Mixed/nonconventional	165	160	190	185	42.32	0	0	42.58	-16.246	723.604	1000	3	0	250	181	0.3	Proco2	2	9.09	12.03	29.4	19/02/2020	12:00:37
Mixed/nonconventional	165	160	185	180	37.99	0.1	0	24.65	-29.167	723.604	1000	3	0	250	181	0.3	Proco2	3	9.09	12.03	29.4	19/02/2020	12:00:37
Mixed/nonconventional	165	160	180	175	33.32	0.07	0	16.03	-63.962	723.604	1000	3	0	250	181	0.3	Proco2	4	9.09	12.03	29.4	19/02/2020	12:00:37
Mixed/nonconventional	160	150	220	210	79.77	0.04	0	169.62	-6.956	575.26	1000	3	0	299	172	0.5	Proco2	1	9.27	12.03	29.4	19/02/2020	12:00:43
Mixed/nonconventional	160	150	210	200	75.86	0.08	0	54.57	-11.576	575.26	1000	3	0	299	172	0.5	Proco2	2	9.27	12.03	29.4	19/02/2020	12:00:43
Mixed/nonconventional	160	150	200	190	63.31	0.08	0	-101.68	-19.321	575.26	1000	3	0	299	172	0.5	Proco2	3	9.27	12.03	29.4	19/02/2020	12:00:43
Mixed/nonconventional	160	155	185	180	43.41	0.08	0	47.52	-5.895	255.971	1000	3	0	398	102	1.6	Proco2	1	10.79	12.03	29.4	19/02/2020	12:00:49
Mixed/nonconventional	160	155	180	175	38.17	0.1	0	15.52	-10.367	255.971	1000	3	0	398	102	1.6	Proco2	2	10.79	12.03	29.4	19/02/2020	12:00:49
Mixed/nonconventional	155	140	215	230	75.65	0.21	0	-264.75	3.077	229.974	1000	3	0	399	92	1.7	Proco2	1	11.03	12.01	29.4	19/02/2020	12:00:55
Mixed/nonconventional	155	145	185	195	62.3	0.18	0	-355.28	5.905	178.661	1000	3	0	398	71	2.2	Proco2	1	11.35	12.03	29.4	19/02/2020	12:01:01
Mixed/nonconventional	155	150	185	180	49.76	0.43	0	69.78	-3.431	227.423	1000	3	0	398	91	1.8	Proco2	1	11.09	12.03	29.9	19/02/2020	12:01:07
Mixed/nonconventional	155	150	180	175	43.24	0.19	0	10.7	-5.217	227.423	1000	3	0	398	91	1.8	Proco2	2	11.09	12.03	29.9	19/02/2020	12:01:07
Mixed/nonconventional	150	140	210	200	87.17	0.08	0	57.14	-6.413	485.339	1000	3	0	347	168	0.7	Proco2	1	9.45	12.03	29.9	19/02/2020	12:01:13
Mixed/nonconventional	150	140	200	190	77.52	0.11	0	-101.72	-9.979	485.339	1000	3	0	347	168	0.7	Proco2	2	9.45	12.03	29.9	19/02/2020	12:01:13
Mixed/nonconventional	150	140	190	180	63	0.11	0	139.53	-16.22	485.339	1000	3	0	347	168	0.7	Proco2	3	9.45	12.03	29.9	19/02/2020	12:01:13
Mixed/nonconventional	145	130	235	220	69.93	0.27	0	-98.35	-2.547	360.417	1000	3	0	397	143	1.1	Proco2	1	10.01	12.03	29.9	19/02/2020	12:01:19
Mixed/nonconventional	145	130	220	205	74.83	0.38	0	221.34	-4.769	360.417	1000	3	0	397	143	1.1	Proco2	2	10.01	12.03	29.9	19/02/2020	12:01:19
Mixed/nonconventional	145	135	175	185	53.54	0.68	0	-88.61	3.714	130.741	1000	3	0	398	52	3	Proco2	1	11.62	12.01	29.9	19/02/2020	12:01:25
Mixed/nonconventional	140	130	200	190	75.12	0.05	0	-102.71	-6.016	528.342	1000	3	0	324	171	0.6	Proco2	1	9.33	12.03	29.9	19/02/2020	12:01:31
Mixed/nonconventional	140	130	190	180	63.97	0.06	0	161.47	-8.965	528.342	1000	3	0	324	171	0.6	Proco2	2	9.33	12.03	29.9	19/02/2020	12:01:31
Mixed/nonconventional	140	130	180	170	46.96	0.04	0	7.58	-13.162	528.342	1000	3	0	324	171	0.6	Proco2	3	9.33	12.03	29.9	19/02/2020	12:01:31
Mixed/nonconventional	110	120	170	180	76.58	0.09	0	-7.83	-8.709	750.257	1000	3	0	242	181	0.3	Proco2	1	9.06	12.03	29.9	19/02/2020	12:01:37
Mixed/nonconventional	135	120	225	210	95.21	0.83	0	-76.41	-1.628	169.199	1000	3	0	399	68	2.4	Proco2	1	11.38	12.03	29.9	19/02/2020	12:01:43
Mixed/nonconventional	135	120	210	195	103.82	0.51	0	-358.11	-3.106	169.199	1000	3	0	399	68	2.4	Proco2	2	11.38	12.03	29.9	19/02/2020	12:01:43
Mixed/nonconventional	130	120	190	180	91.19	0.32	0	178.72	-8.475	613.15	1000	3	0	289	177	0.5	Proco2	1	9.21	12.03	29.9	19/02/2020	12:01:49
Mixed/nonconventional	130	120	180	170	69.98	0.09	0	7.45	-11.382	613.15	1000	3	0	289	177	0.5	Proco2	2	9.21	12.03	29.9	19/02/2020	12:01:49
