El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	180	170	230	220	17.87	0.48	0	-128.39	-2.016	425.381	1000	3	0	376	160	0.9	Proco2	1	9.74	12.01	35.3	19/02/2020	13:16:30
Mixed/nonconventional	180	170	220	210	17.03	0.29	0	243.25	-3.842	425.381	1000	3	0	376	160	0.9	Proco2	2	9.74	12.01	35.3	19/02/2020	13:16:30
Mixed/nonconventional	180	175	205	200	18.87	0.13	0	-0.99	-3.736	373.222	1000	3	0	395	147	1.1	Proco2	1	10.01	12.01	35.3	19/02/2020	13:16:36
Mixed/nonconventional	180	175	200	195	19.74	0.26	0	-121.42	-7.818	373.222	1000	3	0	395	147	1.1	Proco2	2	10.01	12.01	35.3	19/02/2020	13:16:36
Mixed/nonconventional	180	175	195	190	20.64	0.09	0	52.91	-20.431	373.222	1000	3	0	395	147	1.1	Proco2	3	10.01	12.01	35.3	19/02/2020	13:16:36
Mixed/nonconventional	180	175	190	185	18.59	0.32	0	-889.11	-73.607	373.222	1000	3	0	395	147	1.1	Proco2	4	10.01	12.01	35.3	19/02/2020	13:16:37
Mixed/nonconventional	175	165	205	215	19.43	0.17	0	-214.72	4.739	459.857	1000	3	0	358	165	0.8	Proco2	1	9.63	12.01	35.3	19/02/2020	13:16:42
Mixed/nonconventional	175	170	205	200	20.9	0.19	0	3.69	-2.766	436.481	1000	3	0	370	161	0.8	Proco2	1	9.68	12.01	35.3	19/02/2020	13:16:48
Mixed/nonconventional	175	170	200	195	21.42	0.24	0	-123.02	-4.96	436.481	1000	3	0	370	161	0.8	Proco2	2	9.68	12.01	35.3	19/02/2020	13:16:48
Mixed/nonconventional	175	170	195	190	21.87	0.06	0	63.1	-10.126	436.481	1000	3	0	370	161	0.8	Proco2	3	9.68	12.01	35.3	19/02/2020	13:16:49
Mixed/nonconventional	175	170	190	185	20.59	0.23	0	-761	-23.835	436.481	1000	3	0	370	161	0.8	Proco2	4	9.68	12.01	35.3	19/02/2020	13:16:49
Mixed/nonconventional	175	170	185	180	32.55	1.69	0	-327.69	-150.754	436.481	1000	3	0	370	161	0.8	Proco2	5	9.68	12.01	35.3	19/02/2020	13:16:49
Mixed/nonconventional	170	160	230	220	20.65	5.55	0	-129.63	-1.62	517.408	1000	6	0	327	169	0.6	Proco2	1	9.48	11.98	35.3	19/02/2020	13:16:58
Mixed/nonconventional	170	160	220	210	20.26	3.05	0	247.51	-2.781	517.408	1000	6	0	327	169	0.6	Proco2	2	9.48	11.98	35.3	19/02/2020	13:16:58
Mixed/nonconventional	170	160	210	200	21.93	0.56	0	34.38	-6.019	517.408	1000	6	0	327	169	0.6	Proco2	3	9.48	11.98	35.3	19/02/2020	13:16:58
Mixed/nonconventional	170	165	195	190	20.12	0.16	0	73.98	-5.764	539.984	1000	3	0	318	171	0.6	Proco2	1	9.45	12.01	35.3	19/02/2020	13:17:04
Mixed/nonconventional	170	165	190	185	17.7	0.69	0	-658.67	-10.141	539.984	1000	3	0	318	171	0.6	Proco2	2	9.45	12.01	35.3	19/02/2020	13:17:05
Mixed/nonconventional	170	165	185	180	25.85	0.59	0	98.44	-37.022	539.984	1000	3	0	318	171	0.6	Proco2	3	9.45	12.01	35.3	19/02/2020	13:17:05
Mixed/nonconventional	170	165	180	175	27.97	0.8	0	-102.31	-160.273	539.984	1000	3	0	318	171	0.6	Proco2	4	9.45	12.01	35.3	19/02/2020	13:17:05
Mixed/nonconventional	165	155	195	205	24	0.04	0	115.54	7.796	612.341	1000	3	0	285	175	0.5	Proco2	1	9.33	11.98	35.8	19/02/2020	13:17:10
Mixed/nonconventional	165	160	195	190	22.69	0.21	0	80.62	-3.844	558.797	1000	3	0	308	172	0.6	Proco2	1	9.39	12.01	35.8	19/02/2020	13:17:16
Mixed/nonconventional	165	160	190	185	19.44	0.5	0	-610.11	-5.763	558.797	1000	3	0	308	172	0.6	Proco2	2	9.39	12.01	35.8	19/02/2020	13:17:16
Mixed/nonconventional	165	160	185	180	26.91	0.56	0	189.21	-15.952	558.797	1000	3	0	308	172	0.6	Proco2	3	9.39	12.01	35.8	19/02/2020	13:17:17
Mixed/nonconventional	165	160	180	175	25.68	0.46	0	48.74	-38.06	558.797	1000	3	0	308	172	0.6	Proco2	4	9.39	12.01	35.8	19/02/2020	13:17:17
Mixed/nonconventional	160	150	220	210	23.87	0.52	0	250.5	-2.112	583.664	1000	3	0	298	174	0.5	Proco2	1	9.39	12.01	35.3	19/02/2020	13:17:23
Mixed/nonconventional	160	150	210	200	25.46	0.12	0	39.66	-3.941	583.664	1000	3	0	298	174	0.5	Proco2	2	9.39	12.01	35.3	19/02/2020	13:17:23
Mixed/nonconventional	160	150	200	190	24.09	0.05	0	-44.3	-7.46	583.664	1000	3	0	298	174	0.5	Proco2	3	9.39	12.01	35.3	19/02/2020	13:17:23
Mixed/nonconventional	160	155	185	180	24.92	0.41	0	233	-7.778	588.294	1000	3	0	296	174	0.5	Proco2	1	9.33	12.01	35.8	19/02/2020	13:17:28
Mixed/nonconventional	160	155	180	175	22.93	0.29	0	73.88	-14.315	588.294	1000	3	0	296	174	0.5	Proco2	2	9.33	12.01	35.8	19/02/2020	13:17:29
Mixed/nonconventional	155	140	215	230	24.37	0.22	0	68.44	2.817	653.728	1000	3	0	271	177	0.4	Proco2	1	9.3	12.01	35.3	19/02/2020	13:17:34
Mixed/nonconventional	155	145	185	195	21.65	0.14	0	457.61	7.462	649.735	1000	3	0	273	178	0.4	Proco2	1	9.27	12.01	35.8	19/02/2020	13:17:40
Mixed/nonconventional	155	150	185	180	24.79	0.24	0	263.31	-4.883	649.571	1000	3	0	273	177	0.4	Proco2	1	9.27	11.98	35.8	19/02/2020	13:17:46
Mixed/nonconventional	155	150	180	175	22.58	0.14	0	67.59	-7.781	649.571	1000	3	0	273	177	0.4	Proco2	2	9.27	11.98	35.8	19/02/2020	13:17:46
Mixed/nonconventional	150	140	210	200	27.5	0.33	0	43.69	-2.715	651.469	1000	3	0	272	177	0.4	Proco2	1	9.3	12.01	35.3	19/02/2020	13:17:52
Mixed/nonconventional	150	140	200	190	25.96	0.06	0	-36.49	-4.485	651.469	1000	3	0	272	177	0.4	Proco2	2	9.3	12.01	35.3	19/02/2020	13:17:52
Mixed/nonconventional	150	140	190	180	22.41	0.38	0	-260.89	-7.747	651.469	1000	3	0	272	177	0.4	Proco2	3	9.3	12.01	35.3	19/02/2020	13:17:52
Mixed/nonconventional	145	130	235	220	27.75	1.16	0	-209.77	-1.858	662.806	1000	6	0	268	178	0.4	Proco2	1	9.24	11.98	35.8	19/02/2020	13:18:02
Mixed/nonconventional	145	130	220	205	28.09	0.7	0	277.65	-3.293	662.806	1000	6	0	268	178	0.4	Proco2	2	9.24	11.98	35.8	19/02/2020	13:18:02
Mixed/nonconventional	145	135	175	185	23.09	0.09	0	-325.04	7.854	641.126	1000	3	0	274	176	0.4	Proco2	1	9.27	12.01	35.8	19/02/2020	13:18:08
Mixed/nonconventional	140	130	200	190	30.22	0.74	0	-32.62	-3.065	669.207	1000	3	0	265	178	0.4	Proco2	1	9.27	12.01	36.3	19/02/2020	13:18:14
Mixed/nonconventional	140	130	190	180	25.14	0.54	0	-224.61	-4.463	669.207	1000	3	0	265	178	0.4	Proco2	2	9.27	12.01	36.3	19/02/2020	13:18:14
Mixed/nonconventional	140	130	180	170	23.52	0.18	0	266.22	-8.349	669.207	1000	3	0	265	178	0.4	Proco2	3	9.27	12.01	36.3	19/02/2020	13:18:14
Mixed/nonconventional	110	120	170	180	30.47	0.58	0	-261.32	-2.847	616.416	1000	3	0	284	175	0.5	Proco2	1	9.3	12.01	35.8	19/02/2020	13:18:20
Mixed/nonconventional	135	120	225	210	30.85	0.1	0	128.93	-2.035	652.819	1000	3	0	272	178	0.4	Proco2	1	9.27	12.01	35.8	19/02/2020	13:18:26
Mixed/nonconventional	135	120	210	195	33.73	0.1	0	-90.36	-3.894	652.819	1000	3	0	272	178	0.4	Proco2	2	9.27	12.01	35.8	19/02/2020	13:18:26
Mixed/nonconventional	130	120	190	180	27.41	0.53	0	-207.86	-2.819	678.311	1000	3	0	262	178	0.4	Proco2	1	9.24	12.01	36.3	19/02/2020	13:18:32
Mixed/nonconventional	130	120	180	170	25.39	0.28	0	253.61	-4.569	678.311	1000	3	0	262	178	0.4	Proco2	2	9.24	12.01	36.3	19/02/2020	13:18:32
