El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	180	170	230	220	23.55	0.55	0	-76.5	-2.731	437.262	1000	3	0	367	160	0.8	Proco2	1	9.63	11.96	34.3	19/02/2020	14:36:10
Mixed/nonconventional	180	170	220	210	19.08	0.37	0	200.02	-4.425	437.262	1000	3	0	367	160	0.8	Proco2	2	9.63	11.96	34.3	19/02/2020	14:36:10
Mixed/nonconventional	180	175	205	200	13.71	0.16	0	58.48	-3.106	427.151	1000	3	0	371	158	0.9	Proco2	1	9.63	11.96	34.3	19/02/2020	14:36:16
Mixed/nonconventional	180	175	200	195	15.5	0.38	0	-1081.27	-7.025	427.151	1000	3	0	371	158	0.9	Proco2	2	9.63	11.96	34.3	19/02/2020	14:36:16
Mixed/nonconventional	180	175	195	190	17.68	0.15	0	997.52	-20.036	427.151	1000	3	0	371	158	0.9	Proco2	3	9.63	11.96	34.3	19/02/2020	14:36:16
Mixed/nonconventional	180	175	190	185	17.46	0.15	0	-252.84	-79.11	427.151	1000	3	0	371	158	0.9	Proco2	4	9.63	11.96	34.3	19/02/2020	14:36:16
Mixed/nonconventional	175	165	205	215	18.36	0.11	0	-664.36	3.344	343.385	1000	3	0	398	137	1.2	Proco2	1	10.16	11.96	34.3	19/02/2020	14:36:22
Mixed/nonconventional	175	170	205	200	14.96	0.07	0	60.3	-1.504	331.651	1000	3	0	398	132	1.2	Proco2	1	10.25	11.96	34.3	19/02/2020	14:36:28
Mixed/nonconventional	175	170	200	195	15.43	0.67	0	-1047.58	-2.714	331.651	1000	3	0	398	132	1.2	Proco2	2	10.25	11.96	34.3	19/02/2020	14:36:28
Mixed/nonconventional	175	170	195	190	15.36	0.21	0	976.79	-5.403	331.651	1000	3	0	398	132	1.2	Proco2	3	10.25	11.96	34.3	19/02/2020	14:36:28
Mixed/nonconventional	175	170	190	185	14.89	0.26	0	-199.81	-13.097	331.651	1000	3	0	398	132	1.2	Proco2	4	10.25	11.96	34.3	19/02/2020	14:36:28
Mixed/nonconventional	175	170	185	180	23.25	0.93	0	-209.88	-81.802	331.651	1000	3	0	398	132	1.2	Proco2	5	10.25	11.96	34.3	19/02/2020	14:36:28
Mixed/nonconventional	170	160	230	220	29.08	0.31	0	-77.1	-1.45	328.876	1000	3	0	398	131	1.2	Proco2	1	10.28	11.96	34.3	19/02/2020	14:36:34
Mixed/nonconventional	170	160	220	210	23.99	0.31	0	200.05	-2.093	328.876	1000	3	0	398	131	1.2	Proco2	2	10.28	11.96	34.3	19/02/2020	14:36:34
Mixed/nonconventional	170	160	210	200	17.92	0.13	0	47.49	-3.127	328.876	1000	3	0	398	131	1.2	Proco2	3	10.28	11.96	34.3	19/02/2020	14:36:34
Mixed/nonconventional	170	165	195	190	15.05	0.21	0	958.08	-2.828	354.123	1000	3	0	397	141	1.1	Proco2	1	10.07	11.96	34.3	19/02/2020	14:36:40
Mixed/nonconventional	170	165	190	185	13.23	0.27	0	-166.31	-4.97	354.123	1000	3	0	397	141	1.1	Proco2	2	10.07	11.96	34.3	19/02/2020	14:36:40
Mixed/nonconventional	170	165	185	180	18.9	0.66	0	-83.49	-17.749	354.123	1000	3	0	397	141	1.1	Proco2	3	10.07	11.96	34.3	19/02/2020	14:36:40
Mixed/nonconventional	170	165	180	175	23.12	0.52	0	182.8	-86.876	354.123	1000	3	0	397	141	1.1	Proco2	4	10.07	11.96	34.3	19/02/2020	14:36:40
Mixed/nonconventional	165	155	195	205	21.29	0.75	0	944.07	3.765	333.298	1000	3	0	398	133	1.2	Proco2	1	10.22	11.96	34.8	19/02/2020	14:36:46
Mixed/nonconventional	165	160	195	190	15.68	0.5	0	942.41	-1.624	341.782	1000	3	0	398	136	1.2	Proco2	1	10.16	11.96	34.3	19/02/2020	14:36:52
Mixed/nonconventional	165	160	190	185	12.55	0.41	0	-143.58	-2.275	341.782	1000	3	0	398	136	1.2	Proco2	2	10.16	11.96	34.3	19/02/2020	14:36:52
Mixed/nonconventional	165	160	185	180	15.25	0.6	0	-39.7	-5.529	341.782	1000	3	0	398	136	1.2	Proco2	3	10.16	11.96	34.3	19/02/2020	14:36:52
Mixed/nonconventional	165	160	180	175	15.95	0.17	0	185.58	-14.463	341.782	1000	3	0	398	136	1.2	Proco2	4	10.16	11.96	34.3	19/02/2020	14:36:52
Mixed/nonconventional	160	150	220	210	38.8	0.67	0	200.21	-2.704	459.806	1000	3	0	357	164	0.8	Proco2	1	9.57	11.96	34.3	19/02/2020	14:36:58
Mixed/nonconventional	160	150	210	200	27.13	0.23	0	49.38	-3.308	459.806	1000	3	0	357	164	0.8	Proco2	2	9.57	11.96	34.3	19/02/2020	14:36:58
Mixed/nonconventional	160	150	200	190	25.65	0.19	0	-49.22	-6.258	459.806	1000	3	0	357	164	0.8	Proco2	3	9.57	11.96	34.3	19/02/2020	14:36:58
Mixed/nonconventional	160	155	185	180	17.18	0.51	0	-18.39	-2.858	313.578	1000	3	0	398	125	1.3	Proco2	1	10.37	11.96	34.8	19/02/2020	14:37:04
Mixed/nonconventional	160	155	180	175	14.82	0.29	0	171.03	-4.932	313.578	1000	3	0	398	125	1.3	Proco2	2	10.37	11.96	34.8	19/02/2020	14:37:04
Mixed/nonconventional	155	140	215	230	46.53	0.39	0	555.72	3.296	400.653	1000	3	0	387	155	1	Proco2	1	9.77	11.96	34.8	19/02/2020	14:37:10
Mixed/nonconventional	155	145	185	195	21.65	0.33	0	-802.16	4.395	382.623	1000	3	0	393	150	1	Proco2	1	9.86	11.96	34.8	19/02/2020	14:37:16
Mixed/nonconventional	155	150	185	180	17.47	0.41	0	-2.11	-2.416	456.254	1000	3	0	360	164	0.8	Proco2	1	9.57	11.96	34.8	19/02/2020	14:37:22
Mixed/nonconventional	155	150	180	175	13.54	0.6	0	151.58	-3.278	456.254	1000	3	0	360	164	0.8	Proco2	2	9.57	11.96	34.8	19/02/2020	14:37:22
Mixed/nonconventional	150	140	210	200	32.41	0.17	0	51.69	-3.027	616.202	1000	3	0	284	175	0.5	Proco2	1	9.3	11.96	34.8	19/02/2020	14:37:28
Mixed/nonconventional	150	140	200	190	31.92	0.1	0	-35.7	-5.217	616.202	1000	3	0	284	175	0.5	Proco2	2	9.3	11.96	34.8	19/02/2020	14:37:28
Mixed/nonconventional	150	140	190	180	20.86	0.12	0	-103.43	-6.818	616.202	1000	3	0	284	175	0.5	Proco2	3	9.3	11.96	34.8	19/02/2020	14:37:28
Mixed/nonconventional	145	130	235	220	57.36	1.07	0	-103.27	-3.102	535.049	1000	6	0	319	170	0.6	Proco2	1	9.39	11.94	35.3	19/02/2020	14:37:38
Mixed/nonconventional	145	130	220	205	46.57	0.78	0	187.55	-4.406	535.049	1000	6	0	319	170	0.6	Proco2	2	9.39	11.94	35.3	19/02/2020	14:37:38
Mixed/nonconventional	145	135	175	185	21.28	0.19	0	-139.58	5.848	517.946	1000	3	0	327	169	0.6	Proco2	1	9.42	11.96	34.8	19/02/2020	14:37:44
Mixed/nonconventional	140	130	200	190	41.67	0.86	0	-28.68	-3.631	574.848	1000	3	0	301	173	0.5	Proco2	1	9.33	11.96	34.8	19/02/2020	14:37:50
Mixed/nonconventional	140	130	190	180	27.52	0.54	0	-82.3	-4.196	574.848	1000	3	0	301	173	0.5	Proco2	2	9.33	11.96	34.8	19/02/2020	14:37:50
Mixed/nonconventional	140	130	180	170	18.35	0.26	0	102.52	-5.596	574.848	1000	3	0	301	173	0.5	Proco2	3	9.33	11.96	34.8	19/02/2020	14:37:50
Mixed/nonconventional	110	120	170	180	21.19	1.16	0	-100.04	-1.407	438.019	1000	6	0	368	161	0.8	Proco2	1	9.57	11.96	34.8	19/02/2020	14:38:00
Mixed/nonconventional	135	120	225	210	43.82	1.85	0	619.74	-2.542	573.959	1000	6	0	301	173	0.5	Proco2	1	9.3	11.96	35.3	19/02/2020	14:38:09
Mixed/nonconventional	135	120	210	195	35.45	0.95	0	-850.24	-3.598	573.959	1000	6	0	301	173	0.5	Proco2	2	9.3	11.96	35.3	19/02/2020	14:38:09
Mixed/nonconventional	130	120	190	180	25.42	0.07	0	-66.65	-2.318	601.617	1000	3	0	290	174	0.5	Proco2	1	9.27	11.96	35.3	19/02/2020	14:38:15
Mixed/nonconventional	130	120	180	170	18.06	0.07	0	93.15	-2.882	601.617	1000	3	0	290	174	0.5	Proco2	2	9.27	11.96	35.3	19/02/2020	14:38:15
Mixed/nonconventional	0	25	175	200	77.32	0.51	0	-42.38	-1.205	411.25	1000	3	0	392	161	1	Proco2	1	10.19	11.94	31.9	19/02/2020	14:50:35
Mixed/nonconventional	10	35	185	210	74.85	0.97	0	-27.78	-1.942	684.701	1000	5	0	273	187	0.4	Proco2	1	9.6	11.96	32.4	19/02/2020	14:50:42
Mixed/nonconventional	20	40	160	180	66.55	0.16	0	88.89	-1.265	401.453	1000	3	0	393	158	1	Proco2	1	10.07	11.96	31.9	19/02/2020	14:50:48
Mixed/nonconventional	20	45	195	220	71.5	2.34	0	-584.7	-0.846	312.102	1000	6	0	399	124	1.3	Proco2	1	10.64	11.94	32.4	19/02/2020	14:50:58
