El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	180	175	195	190	14.32	0.04	0	8.46	-15.468	407.127	1000	3	0	383	156	0.9	Proco2	3	9.74	11.94	33.8	19/02/2020	15:02:59
Mixed/nonconventional	180	175	190	185	17.94	0.13	0	-129.34	-77.505	407.127	1000	3	0	383	156	0.9	Proco2	4	9.74	11.94	33.8	19/02/2020	15:02:59
Mixed/nonconventional	175	165	205	215	17.38	0.14	0	-50.44	5.093	552.443	1000	3	0	312	172	0.6	Proco2	1	9.39	11.94	34.3	19/02/2020	15:03:05
Mixed/nonconventional	175	170	205	200	14.37	0.1	0	-30.64	-2.038	467.841	1000	3	0	353	165	0.8	Proco2	1	9.54	11.94	34.3	19/02/2020	15:03:11
Mixed/nonconventional	175	170	200	195	13.41	0.06	0	-28.11	-3.328	467.841	1000	3	0	353	165	0.8	Proco2	2	9.54	11.94	34.3	19/02/2020	15:03:11
Mixed/nonconventional	175	170	195	190	13.05	0.11	0	13.96	-6.477	467.841	1000	3	0	353	165	0.8	Proco2	3	9.54	11.94	34.3	19/02/2020	15:03:11
Mixed/nonconventional	175	170	190	185	14.69	0.11	0	-107.62	-18.235	467.841	1000	3	0	353	165	0.8	Proco2	4	9.54	11.94	34.3	19/02/2020	15:03:11
Mixed/nonconventional	175	170	185	180	22.14	0.48	0	-118.24	-109.901	467.841	1000	3	0	353	165	0.8	Proco2	5	9.54	11.94	34.3	19/02/2020	15:03:11
Mixed/nonconventional	170	160	230	220	28.64	0.14	0	-489.92	-2.551	587.67	1000	3	0	298	175	0.5	Proco2	1	9.33	11.96	34.3	19/02/2020	15:03:17
Mixed/nonconventional	170	160	220	210	22.81	0.14	0	603.22	-3.555	587.67	1000	3	0	298	175	0.5	Proco2	2	9.33	11.96	34.3	19/02/2020	15:03:17
Mixed/nonconventional	170	160	210	200	18.64	0.14	0	-16.62	-5.812	587.67	1000	3	0	298	175	0.5	Proco2	3	9.33	11.96	34.3	19/02/2020	15:03:17
Mixed/nonconventional	170	165	195	190	13.41	0.09	0	18.16	-3.796	533.512	1000	3	0	320	171	0.6	Proco2	1	9.39	11.96	34.3	19/02/2020	15:03:23
Mixed/nonconventional	170	165	190	185	13.26	0.2	0	-93.24	-7.504	533.512	1000	3	0	320	171	0.6	Proco2	2	9.39	11.96	34.3	19/02/2020	15:03:23
Mixed/nonconventional	170	165	185	180	18.28	0.31	0	-31.39	-25.865	533.512	1000	3	0	320	171	0.6	Proco2	3	9.39	11.96	34.3	19/02/2020	15:03:23
Mixed/nonconventional	170	165	180	175	18.41	0.32	0	26.16	-104.21	533.512	1000	3	0	320	171	0.6	Proco2	4	9.39	11.96	34.3	19/02/2020	15:03:23
Mixed/nonconventional	165	155	195	205	19.27	0.09	0	53.83	7.717	754.622	1000	3	0	240	181	0.3	Proco2	1	9.18	11.94	34.3	19/02/2020	15:03:29
Mixed/nonconventional	165	160	195	190	15.83	0.13	0	21.49	-3.723	775.768	1000	3	0	236	183	0.3	Proco2	1	9.12	11.94	34.3	19/02/2020	15:03:35
Mixed/nonconventional	165	160	190	185	13.41	0.13	0	-83.09	-5.519	775.768	1000	3	0	236	183	0.3	Proco2	2	9.12	11.94	34.3	19/02/2020	15:03:35
Mixed/nonconventional	165	160	185	180	15.93	0.23	0	2.45	-13.111	775.768	1000	3	0	236	183	0.3	Proco2	3	9.12	11.94	34.3	19/02/2020	15:03:35
Mixed/nonconventional	165	160	180	175	15.92	0.13	0	51.51	-32.766	775.768	1000	3	0	236	183	0.3	Proco2	4	9.12	11.94	34.3	19/02/2020	15:03:35
Mixed/nonconventional	160	150	220	210	27.83	0.9	0	606.85	-2.503	593.46	1000	3	0	293	174	0.5	Proco2	1	9.3	11.94	34.8	19/02/2020	15:03:41
Mixed/nonconventional	160	150	210	200	23.36	0.61	0	-15.09	-3.677	593.46	1000	3	0	293	174	0.5	Proco2	2	9.3	11.94	34.8	19/02/2020	15:03:41
Mixed/nonconventional	160	150	200	190	18.53	0.44	0	-0.56	-5.835	593.46	1000	3	0	293	174	0.5	Proco2	3	9.3	11.94	34.8	19/02/2020	15:03:41
Mixed/nonconventional	160	155	185	180	15.62	0.15	0	20.93	-7.596	916.85	1000	3	0	202	185	0.2	Proco2	1	9.03	11.96	34.3	19/02/2020	15:03:47
Mixed/nonconventional	160	155	180	175	13.97	0.07	0	56.28	-13.587	916.85	1000	3	0	202	185	0.2	Proco2	2	9.03	11.96	34.3	19/02/2020	15:03:47
Mixed/nonconventional	155	140	215	230	36.38	0.19	0	-69.56	4.27	663.731	1000	3	0	266	176	0.4	Proco2	1	9.24	11.94	34.8	19/02/2020	15:03:53
Mixed/nonconventional	155	145	185	195	17.83	0.2	0	43.86	5.526	584.123	1000	3	0	295	173	0.5	Proco2	1	9.3	11.94	34.3	19/02/2020	15:03:59
Mixed/nonconventional	155	150	185	180	16.05	0.26	0	37.7	-2.858	587.591	1000	3	0	296	174	0.5	Proco2	1	9.3	11.94	34.8	19/02/2020	15:04:05
Mixed/nonconventional	155	150	180	175	13.48	0.11	0	56.93	-4.202	587.591	1000	3	0	296	174	0.5	Proco2	2	9.3	11.94	34.8	19/02/2020	15:04:05
Mixed/nonconventional	150	140	210	200	28.41	0.69	0	-13.55	-2.165	502.859	1000	3	0	333	168	0.7	Proco2	1	9.42	11.94	34.8	19/02/2020	15:04:11
Mixed/nonconventional	150	140	200	190	22.92	0.45	0	7.56	-3.057	502.859	1000	3	0	333	168	0.7	Proco2	2	9.42	11.94	34.8	19/02/2020	15:04:11
Mixed/nonconventional	150	140	190	180	17.73	0.4	0	-23.04	-4.731	502.859	1000	3	0	333	168	0.7	Proco2	3	9.42	11.94	34.8	19/02/2020	15:04:11
Mixed/nonconventional	145	130	235	220	52.81	0.64	0	-467.45	-2.016	377.815	1000	3	0	393	148	1	Proco2	1	9.83	11.94	34.3	19/02/2020	15:04:17
Mixed/nonconventional	145	130	220	205	40.63	0.74	0	624.9	-2.714	377.815	1000	3	0	393	148	1	Proco2	2	9.83	11.94	34.3	19/02/2020	15:04:17
Mixed/nonconventional	145	135	175	185	18.43	0.19	0	-102.57	5.345	546.653	1000	3	0	314	171	0.6	Proco2	1	9.36	11.94	34.8	19/02/2020	15:04:23
Mixed/nonconventional	140	130	200	190	34.48	0.12	0	11.08	-2.13	407.651	1000	3	0	382	156	0.9	Proco2	1	9.68	11.96	34.8	19/02/2020	15:04:29
Mixed/nonconventional	140	130	190	180	27.18	0.29	0	-8.61	-2.939	407.651	1000	3	0	382	156	0.9	Proco2	2	9.68	11.96	34.8	19/02/2020	15:04:29
Mixed/nonconventional	140	130	180	170	19.43	0.13	0	18.59	-4.203	407.651	1000	3	0	382	156	0.9	Proco2	3	9.68	11.96	34.8	19/02/2020	15:04:29
Mixed/nonconventional	110	120	170	180	27.71	0.96	0	-20	-1.854	441.31	1000	3	0	365	161	0.8	Proco2	1	9.57	11.94	34.8	19/02/2020	15:04:35
Mixed/nonconventional	135	120	225	210	54.98	0.31	0	286.82	-3.564	641.536	1000	3	0	275	176	0.4	Proco2	1	9.24	11.96	34.8	19/02/2020	15:04:41
Mixed/nonconventional	135	120	210	195	46.13	0.07	0	-30.97	-5.233	641.536	1000	3	0	275	176	0.4	Proco2	2	9.24	11.96	34.8	19/02/2020	15:04:41
Mixed/nonconventional	130	120	190	180	34.09	0.09	0	1.73	-2.172	420.236	1000	3	0	376	158	0.9	Proco2	1	9.63	11.94	34.8	19/02/2020	15:04:47
Mixed/nonconventional	130	120	180	170	24.09	0.35	0	22.32	-2.685	420.236	1000	3	0	376	158	0.9	Proco2	2	9.63	11.94	34.8	19/02/2020	15:04:47
